userid,count
856689342,28
752964148724658176,410
2660520296,1
1349893712,47
1830841573,93
2910939078,7
1139187702,44
1890965941,2
804604389726023680,77
201342704,2
628778088,9
2455886387,373
1524017306,232
2180483895,1
1332373045,25
279041635,12
2594784524,1
2809790228,1
804134841449119744,4
489721679,3
1921178508,1
702416354364805121,200
2917896396,920
610374492,14
628033486,14
569583573,27
 339704710,21
1640160792,3
1672500217,3
1608106387,2
993746852649619456,709
1220097792,2
1234727539,2
526245115,46
2330652436,1049
967656932,2
1172722964,2
2517122149,464
1418130404,215
1040903414,2
522546068,164
3793176318,91
1014664994,171
545505384,2
1475782526,1
369994079,12
871885350,13
470072149,2
295874665,367
2486770799,3
1325891994,9
2688655674,756
3434478244,3
535864085,7
568970157,101
1143143964,1
245126801,6
1641824880,1
711289045,70
1371603464,6
1695064506,11
1235428890,1
2250354943,36
3760807154,223
303505903,530
891649867,1
854663238713323520,1
734320165,55
610746142,2
2826794683,1
1514142367,1
335009854,4
726420678,77
1338422334,14
2319352679,7
540848356,5
2400114446,3
2937109908,318
1147841682,4
1146398149,134
2774361674,1
1455180949,131
2996970492,445
1026799232,3
2494356261,18
627557787,2
3313658550,91
3160629678,154
467653282,2
2776007062,346
2661660792,1
503330011,6
 503330011,1
2981552952,52
632715986,1
716866066,2
1901153552,14
744851397166923777,139
734674040,44
1050533454,42
725825526166880258,7
445005575,2
2713122658,3
482902062,33
2837049488,3
1191514992,2
498609475,18
531577225,20
1212841478,97
427454632,1
260907956,1
701382015,5
568081447,1
1275723980,4
1167736063,2
445855122,25
918491985060749312,2
813737850,1625
966485407,3
333101722,7
1329443114,32
984779812530159616,1
78422446,1
404395913,3
 270262107,4
1194545190,1
2234423338,38
2738056164,72
591704650,22
703472756743131136,591
732816607,11
1267520678,5
939051788,5
365579772,40
847228249,5
1926584324,3
484809733,6
1602557959,6
1120491518,333
2760249146,1
 853155721,10
246414490,3
 302741192,1
1824846042,557
3971706793,748
1455450512,25
466950974,1
2605077037,5
241731575,4
723444797105573888,1
1895086621,1
730242055037849600,453
1620027468,2
2799442535,9
907790494863949824,1
 633362217,3
429994793,880
752014630185103360,1
784382977,1
2395167559,197
412869487,8
3247239186,129
1242013434,727
776795420,1
2711706907,112
771355878947774464,3
911334835255431169,129
448609628,1
456602136,3
2930721414,98
498968887,14
 749099198,1
