userid,twitterid
1225175175701745664,['Heather54006632']
1218018386786959360,['54WFnN3gNJW4fgq']
1217750904251781120,['Evelyn53943153']
1208039648750125056,['JanetAn89240991']
1203848861711818757,['Shawna26440109']
1202928703883354113,['Michael08520502']
1183827644120469508,['Luis15738912']
1241451810373562368,['BryceDuerkop13']
1204352752186298369,['orejl969']
1210520662529495041,['Christi91742417']
1211109246361722880,['Stephan30253961']
1238128352961220616,['precinlipan']
1228713480418623491,['terrence7196']
1208192105744621568,['Angela25779687']
1242050611383844864,['LisaAda04689922']
1225205693453484032,['Michell47230241']
1186561079935037440,['riiehajde']
1172618001260195847,['LanceBenson17']
1167962114344083456,['Tiffany80776789']
1222295807430418432,['Custom98421413']
1217822348277055493,['LavernPhilpot']
1206480280560619521,['lrncmnaerj']
1193991304822304769,['EricaWi13616709']
1189207848716292097,['SonyaSm58982581']
1189183707451510785,['Elizabe35433827']
1234672157885517825,['b34jE87OLaRcmIa']
1213407512751329280,['sieurtpuxpa']
1213056363120578562,['SlyviaWaudby']
1186744591527108610,['MillyOtley']
1236650825436532738,['bangdibsimpven']
1221586270050299906,['Maggie30076863']
1178477575200374784,['jrntugha']
1187313984711598080,['Jessica70128789']
1183471292651057154,['SarahHutson9']
1178175653545496576,['TiffanyRungtas2']
1176967397317722118,['GreerJanetta']
1238711813434249216,['Melissa50400391']
1214950447523540995,['jakeandcherry']
1211786534971568128,['MeliaFryer']
1203529632856920064,['Tracey70733721']
1202702284670586895,['Tonya27197893']
1206283453442019328,['LahomaSafford']
1210581395015380995,['3b34Fhh0mitYHHs']
1247326298910818304,['JIwOKWnGxA66fA2']
1192918341368893440,['CarleyFielden']
1188726242004144129,['IsaSpedding']
1179419566889455617,['MaryLon58506926']
1176056699834327043,['vane_dalia']
1225959861403504640,['Steve42532331']
1209150758769352704,['ReginaV67535902']
1202046080851906560,['be4r5c']
1198918511957020672,['Lindsey79291831']
1182059762764136448,['Jennife90200133']
1177729637172076545,['LamonicaPendle1']
1175916704737779713,['AnthonyWolff14']
1171700373112930305,['BilyeaMaureen']
1221679455556362242,['LauraJo78069958']
1220189503349874688,['Alianlian5']
1219732750850281472,['Brittan18077684']
1218953662367784960,['LiddellCarole']
1163521144609214464,['RachalLefranco1']
1196731227799199745,['NikaXEgorova29']
1186942403346915328,['Angeliq36498275']
1229806095465472000,['TonyaSubraman11']
1227436079785050117,['SeveroStacey']
1207056099595169794,['ShannonMaurice6']
1197581996949725185,['KanishaTrench']
1211070279008411648,['John08845001']
1216442627169628160,['Missy08016209']
1194898064051449856,['Jessica89467509']
1188108183564369922,['Stephan38018796']
1240238655316189184,['69D1ZZ7aiyY2wcs']
1237882012993757184,['TracyWinstead4']
1231218975352090624,['Xyw5nWfPjHXKHNp']
1218724858172825601,['5XnSP7IaTptkilk']
1191284591522435074,['ElizavetaNiki34']
1215696657800667137,['EarnshawLavona']
1185114754626383872,['ShawannaBloomf1']
1243217805354426373,['Eng1602']
1213175269818716162,['AustinCoates15']
1203853661304025088,['lvykd343']
1203221532157210624,['CC11711']
1198133618893213698,['83V7EWGH9Qjyl9k']
1177093848046153728,['DuarteMalkia']
1217730747940986880,['CarryTowers']
1247775398089216001,['Z4iOD9MPuNXUrYY']
1235480028474830849,['TinaHam68661751']
1203492089155207168,['Jodi57098904']
1201710805395202048,['dvgfzxtfesyhu']
1165371752198877188,['Laura73127198']
1175861221737803776,['Michell50085495']
1174616044553547776,['JoselynWyattsm1']
1186793931998150656,['EasterForge']
1203513387017216002,['Vanessa03035332']
1187573062301974528,['uxbjvlDS0yR8I16']
1171598137644990464,['MalissaSparling']
1239087539945984000,['Heather41312584']
1234530071026786304,['DutyTabitha']
1199934967582560262,['DENGHELING1']
1221652796799209473,['MistyAl19161617']
1246465823193128963,['Jennife27430685']
1209151783089647616,['SimoneJ89750859']
1244886074536669185,['jannatka8']
1241252418681069569,['fdgrg20']
1201394893920202753,['eryt68m']
1238140212741619713,['NicoleScardinam']
1188335464253710336,['D3DiFIMyzaEnmxW']
1192369889614401536,['JacquelineNew3']
1240757628424372226,['ParkesRoderigo']
1186689903926616064,['EthelRowland16']
1182154239717457920,['AnnyBro64862211']
1201333051961135104,['SuYuHan6']
1241106182812487680,['NicoleG59989827']
1224913347994243072,['LauraMi92071281']
1212598415013502977,['CeVf1uFvOR9DJsh']
1189022190793973760,['0ZsCJ6XROD6Zyt8']
1186722574417453057,['PollittStar']
1177905206048231424,['KettlewellWilla']
1241857966363443200,['MuiLabonville9']
1189957111926677504,['ImaIsabella2']
1201335504865644544,['duo_dong']
1189025011568263169,['8AxvCXqtyQlWzNL']
1203531970778714112,['Melanie63228872']
1209154536310497280,['CeciliaTerraza9']
1189523767694909440,['Michael36159243']
1239518580695126017,['6P61xSklO76oFHr']
1201326539125620737,['LiuXiongHua1']
1173513728333139968,['NicoleClapper6']
1188830595922714624,['BrookeHirt']
1188713755254939648,['Vikafedotova38']
1209210263368556545,['Jennie40977406']
1189019674677170176,['GNCPmyvNr82GqxP']
1234990798967468036,['SarahQu21677697']
1247425421416624129,['aDU0py2U2Ad3SwC']
1187566256058093570,['7i8DlnMsdiejyrY']
1166246405523984384,['alaoj756']
1210570159779393537,['LovelyMoore11']
1207759851234959360,['Olivia64012464']
1199929965426266112,['GUOAIMING1']
1182385097976225800,['Patrici21474150']
1216765604146962433,['FelicaGrindrod']
1178505029604577284,['Patrici10700022']
1213548903590576128,['WilkesXenia']
1220852062457663489,['CarmeliaHomon']
1186436498071138307,['aery_sarah']
1167649545716678656,['Demetri59515795']
1181066889289764865,['BiglowSung']
1218671708191760385,['KimberliCassel1']
1177583172114100224,['Shannon67134355']
1247462457943003137,['4IcZx2AStmhvf24']
1201338243574161408,['nuyghbf']
1201328935943827456,['JianHUAZhou5']
1236912076771053569,['AS01992']
1166018649901142016,['RachelW72314310']
1199926388477677568,['HEMIAOMIAO4']
1187571047496699905,['SZUgQymu4ZGdfxd']
1190422715016122368,['ButteryJeanene']
1215698270867087360,['ReginiaLoverid1']
1236091662620913664,['rasmmlym']
1183490342617866240,['JackieH68525205']
1191242667293847552,['ArchboldJenee']
1205547959989014529,['Terrenc65392779']
1191239959384080384,['bassett_joni']
1183384254065102849,['NicoleStarvagg3']
1240107509915873280,['MariaMi71206267']
1234377390488506369,['PameliaGelling2']
1239911123974946816,['JenBarn01270029']
1221551048856391683,['Jennife83046730']
1183712555006648321,['Daniell71097356']
1194089126619860992,['g4FhBnf9uOAdHG9']
1201710619545616387,['vgersg']
1228134402338611200,['TkS8tUbtOXOU3Si']
1220196620953718784,['uQlUmI0wrwIQ4zK']
1229311673921499138,['Stephan00601458']
1212303863975309314,['MissyMi84247103']
1188474576709345283,['QpGTtFf0HsfAJNg']
1143544908583755776,['RaingeSasha']
1219446241207054337,['chgEm0JeUhRnRPF']
1191968439700725761,['gery72833614']
1194463325414756352,['JonasRebecca2']
1210270206519578624,['LauraRa56466708']
1196100035282427906,['Trisha29135864']
1188830283354775553,['AmberSu56352601']
1220563162866446337,['li3NWn6cwj7oAYP']
1171833639807721473,['StaceyH11168353']
1235155239801671687,['ShemekaRuhmann']
1191775533949947904,['Daniell47179671']
1186845442216083456,['RTXaYxzHIOHMOXH']
1167571817898348549,['DmvColeman2']
1207929369282383872,['Juan39026963']
1203172754297479168,['milule3']
1201336584974454787,['FengXiaoTing3']
1224429602577223681,['AngelaC44355397']
1240894051299102720,['mananohito10']
1203208118940786690,['ytuntyuim']
1193463625672990722,['KamiRoibinette']
1175787089260175368,['DoigMartine']
1238852999453130754,['AmandaT08117718']
1189552350219898880,['JeffsMaggie']
1238731275197755392,['JenBenn44601475']
1196096608187891713,['Elizabe17086220']
1177174643893047296,['AllcockPasty']
1196503659862986752,['DawnMoultrie3']
1194425587357618176,['CelindaCobham']
1238932571867631616,['Melissa66493022']
1200286170745204743,['lihanqing13']
1193055172517187588,['redca11']
1189975793457401856,['Liza_Borisova45']
1246646240298684416,['xwY8IisSScixZgR']
1167050699357741056,['JessiKrier']
1196782985149853696,['vikagrigoreva36']
1171835139866923013,['Chelsea89081516']
1180771964023136257,['MaribethHillho1']
1198686147045670913,['Tiffany91264632']
1197142209230979075,['bae_jody']
1239900715645984770,['F4lhfbPnYe1PyZI']
1192286911122903040,['TroyDe15']
1226326475806101504,['oC5UxqwgAyxOxek']
1201334343731269635,['erdacf']
1169508898996457472,['DonMyer35383046']
1203896146722095104,['dv_ges']
1171836219728322560,['MichelleDobso17']
1199326838520254464,['Jessica72043126']
1196504639606272000,['RenesheiaV']
1197384065860530177,['dingdan91488585']
1202438768906534912,['agegvaegv']
1221608635584761857,['dlNhgjoBChSL0Gs']
1238727830302834688,['TamiCox35427127']
1201394235993255936,['lixinmei4']
1192921183165046784,['SanjuanitaTrav1']
1216237561540014082,['gZlTQGZNkaXTIWT']
1201344028437958656,['MarjorieGladst1']
1226451417893830656,['Jessica38028304']
1201337684779655168,['yjhgfbcv']
1239355905365295104,['Jessica89263060']
1203175391168303104,['CC11171362211']
1221631095982059520,['hjkugt']
1189243466578038787,['CherylR81229042']
1178566776914726913,['dchheruf']
1241274721225842688,['JudithSlifko12']
1215139522951778304,['Kevin51459113']
1220166278234591232,['zjBQtFkUTpsFK7t']
1185115849100795904,['IngerRyle']
1200316789202145280,['rudbhhd']
1171835246909763584,['JennyTu40314532']
1199933892771205120,['eJwKqORGhy7t5ur']
1245703434986291200,['KatieMa00512598']
1198032022628962305,['BeatrizBroatch']
1190450308754882560,['Sabrina53595919']
1210277006539198467,['AmyRobi31177195']
1218035064874733573,['YuhangMing']
1198821029558149120,['KristinDorothe1']
1220550478334840832,['sad52717687']
1205400344840286208,['DebraTa79198501']
1245627858233348097,['HeatherWalen10']
1189962673745793026,['SashaMironova01']
1191827066292977664,['RachelB26018593']
1196537668462661638,['LoriLew98743517']
1186537200415961089,['zhuyuncho979']
1200656810182529024,['tresslein']
1210751808991219713,['Webster23158220']
1207160116660719616,['82ue1t2CXUrc8Zh']
1245627498886389760,['DawnMur96861602']
1171835773294956545,['JuliaPoints']
1232921703627599872,['MeghanL43054042']
1194428291970715648,['SukGilbank']
1220544645161091072,['jhgedfghwe']
1191826607566213120,['SheilaD62979237']
1184744221464387585,['suryihatt']
1189250117506883591,['Janelle55536761']
1200287902686576640,['farea86093899']
1185087704691892224,['Pamela42063952']
1202842122136649729,['B11233843591']
1245629473157828608,['TanyaRo34496721']
1216329948400513024,['teriutopxgoae']
1199916081743183873,['cnbfx1']
1199931072198266881,['LIUHUAHUA14']
1176369982424440832,['JeanAsselin3']
1191566418640113664,['BrunoWylde2']
1203954391096545280,['BroderickLizzi1']
1195596411628220416,['Ken91248225']
1166763418755444737,['Connie56460438']
1191810855295430657,['AnnPhil69676044']
1226465067144749058,['PatriciaFarm2']
1221525080204726273,['SarahWinogrock1']
1188218638354079745,['WGI7qDB4yTeLvdN']
1216328383857975296,['deriugpxiugla']
1216968699229302784,['dxnawhfgeiga']
1179958067267538944,['cxx_md']
1187479990109032451,['CelestinaCheat1']
1220544888053227520,['Vrm15c7th2IRJDx']
1169456077974495232,['TimArms98758980']
1191833442067058689,['KimberlyGannon5']
1209739287811493889,['JennyCh80416612']
1230362027433979905,['8o3lHsfK4B1Zi6x']
1189216323903119360,['Melanie29399530']
1176875355744980992,['DepoeEdyth']
1199232168792338432,['FeiserTamisha']
1209739538182094854,['Heather71389525']
1199334000734720005,['RachelB70481999']
1210196253319061504,['LPampolina']
1236363139421175808,['YoungClimes2']
1216768571017170948,['BritanyVonbran1']
1199348870527909888,['MissyLo19544101']
1198436407292903424,['RobinGo33560218']
1220546260161089536,['yjbe6xapvZO25hm']
1220547751978471424,['VB46318038']
1186536730351943681,['madaodun638']
1230725271705096198,['YOZRG1AUGmUAAlE']
1191849782630895619,['Jennife01938451']
1198820710442889216,['AgnesLindbergh1']
1189200974289784834,['SaraWri70716797']
1224691881155559424,['Lakisha97906701']
1233056432091738112,['AnnOwen81068189']
1193741806099263488,['EdithSheridan5']
1203682513794879488,['Tiffany36986600']
1236669060194144256,['elidantio']
1236755031728234496,['WilburnNotarni6']
1221623300662513664,['SpradlingDiana']
1172350693568647169,['Benjami46372444']
1190163362837127169,['Renatariabova17']
1203217861876994054,['CC11610']
1180391889876525056,['Cecilia42908324']
1194503323564609536,['ballard_clair']
1236755060346032137,['BaileyKevwitch2']
1179520776476733441,['Princes73790875']
1191835865515020288,['PattyOl20066526']
1203666335252779008,['Amanda70158115']
1172120091586191360,['mosley_clifton']
1221413195279003649,['MaryJoh98542076']
1240378202675122176,['Annette79535172']
1247093952743948288,['duandua60951696']
1200250626908868608,['TamiPhi36537578']
1199932338911629313,['tanqiongfang']
1216598347022123008,['xzdfghj1']
1216635445796171778,['rr71783666']
1235846308717420546,['qoputhfnkdh']
1238009325198565376,['MingHenyu']
1209152090653810689,['Nicole58259184']
1190038857842089984,['Kristen59295701']
1232690089290977281,['LaurenH19944977']
1241964261808549889,['GYunti']
1189771434823843840,['XKrPkrPmmuay6Bd']
1100037874995658752,['JohnCor39911646']
1220838351777017856,['Kierste01466840']
1210757145626431490,['Barney14179545']
1226399188184784896,['EricaLa25842790']
1218819391904567297,['POIU277908917']
1215458754105245697,['5pfmI5Ao4kV0WyN']
1213531233960906752,['HedwigPoke']
1240181607706685441,['ninghao27815931']
1189770773293961216,['MRk1Vi5akmXkQpy']
1210273244907016192,['DonnaPr37751379']
1221712720426426368,['JamieSm33277646']
1214511592303403010,['Michell08114768']
1239511738837610496,['Stephan43963215']
1179649496097030144,['8wVWqDQrSeiQ8fo']
1207421776277454853,['HawkleyLanita']
1227364713702547462,['Ernesti05002025']
1218817188166897664,['POIU134176230']
1203909703761367041,['Paula30043091']
1211508219073318912,['Rankli3']
1217688818075213824,['SellsYuko']
1212955839067123713,['zRoARzHCva1xv25']
1230560672460599297,['LeicesterW']
1218789238272970754,['rr11947584']
1190358194058616832,['ArmindaFaint']
1206870142199771137,['DanaBordelon5']
1202801619965898752,['trgjutlshfj']
1210797299317661701,['XIAOMIN43421260']
1243414957137354759,['FNipin']
1191773912247480320,['DmvGlenn']
1201110226243661824,['Justin19343037']
1241708409931653131,['FilibertoDrier8']
1245206989560578048,['RichMilz15']
1218948275262382081,['Parthen16272633']
1178751891322396672,['MandyNe10152905']
1197307718580756482,['Y5SBZsYgcOLT9d5']
1216595416247963648,['sdfghjhnbvdwer2']
1238557428385492993,['GourlayTrumaine']
1209048849831956481,['ncuaeiruga']
1218758344338362369,['huangma11']
1232992860997222400,['Jessica44076211']
1187512496019660800,['BernadetteWadh1']
1181412162322829313,['O8hT1KemB3AzTcZ']
1229460410224562184,['Melanie31751674']
1180359084165365760,['JIJo5lOcDN4QV5o']
1205402725917347840,['Monak74213474']
1221410288936923137,['DaniellWangqin']
1227178184153665536,['Jordan20905108']
1222764634110746624,['ee63542516']
1191774684880211968,['GuzmanDavina']
1210270740882378754,['LynnLlo90886672']
1189772938653749248,['j2aldLjwnK8eq85']
1182106753762086912,['craeytnae']
1212596840278835200,['HfclP1u5WdJ2i7Y']
1210270685974663168,['AnnetteRoppolo']
1245694931454382080,['RosaRiv89339319']
1191029809746497541,['AnnBryning']
1245966205187502081,['bKrp3jzCgddRrWf']
1226902056725667840,['CassiWarren19']
1197109504573399040,['darialazareva07']
1210593637459013632,['TracySi26729543']
1209483184594980870,['TonyaRh69789033']
1239542265657413633,['MelissaBrothe20']
1245194639428255744,['MazieHakes15']
1197786728980811777,['GUwT7L9MtvwKmI2']
1213365654847246338,['CaleyGertha']
1237726736747581440,['biosianocep']
1238805291724128256,['DeannaStott1']
1239250643094773761,['EdmundJarvi11']
1193365310943850498,['yQ40uRsi2c1EK25']
1210597068177334272,['SaraJac09315632']
1196168595442688000,['Amanda00665168']
1175442226668814336,['LovejoyNenita']
1218292497320939520,['WinnifredRosal3']
1197109850850971649,['RitaZRomanova48']
1245967143067209729,['dvfd27148695']
1240272037555257345,['MadelineGocha10']
1198874323102027776,['mrutgiica']
1224965401789943813,['Valerie32043503']
1213120964373798912,['KristianSims9']
1209330480341893120,['6XgP7qII4GvBI9j']
1201119742196453379,['doapermgkr']
1202138879572238343,['Walter33230552']
1213017944885579776,['hdsb67071609']
1243081948026802176,['forlehrtispa']
1199347433756446721,['Melissa24247594']
1207116711369084928,['RawsonShanita']
1196161552048676869,['Kathya62434968']
1196303802875437058,['Angela87592523']
1242327881784741889,['AgusteJaques']
1206796781717094401,['9tkLdjSUhfC3ZST']
1213018442665644032,['hjdk98691232']
1209100907390078977,['AnnetteCroft2']
1240564850360631296,['eRujdosBbyPIJDC']
1188980349424078850,['Evelinagromov44']
1191325186450219008,['FqxTxMfNGP9WlRc']
1209758063953170432,['ChristineJian13']
1216596740415066113,['Eleanor45507612']
1191921623202332672,['zJWrnuWLLhaV1F9']
1226347170497826818,['BurlDesarae']
1180959908222640130,['Jasmine70251235']
1215520719141920768,['YG1141']
1232402339409092608,['HaasTracy065']
1215234160014479360,['KarenSi83460854']
1247198716185935874,['Deborah91433236']
1196916922069258241,['BerthaMaclaren']
1190917633652035586,['rencabrhae']
1234249736946761728,['ShellyW24356939']
1204628817542668290,['modehanqi']
1241964269970665472,['PerryKipp14']
1182547614300016641,['Brittan73225179']
1173492085443497984,['Jennife93364032']
1178817715412320256,['AmandaM61119868']
1240735531350163456,['SamuelB84409211']
1226755445311918081,['Kyle28888490']
1170935974114856961,['HeidiWa09197120']
1241957170024833024,['ScottyBozell5']
1215452720414375936,['Sb35gcFgcX6SNs6']
1214372442447044608,['ghChpTi5a4RKag0']
1245902718243233792,['TuporwKuMHQGOAf']
1243019871132123136,['v44846808']
1188042592522514434,['DeniseW37130550']
1164680777805811712,['Sherry1993Tiger']
1187209105569484801,['UU60156760']
1238534267115896836,['JackieH86730707']
1213401761769119744,['ArleneJ07229817']
1210293686702993408,['SummerP44590419']
1223819952202776576,['lQMVozPnAAJ6prL']
1229945529502552065,['Rachell83386596']
1215460440622297088,['Cindy64647962']
1212674266740613120,['fertupctte']
1244123394750050304,['wpmgRYWr9l3QWxX']
1243019899884072961,['G58200666']
1212987497027760134,['FJiXvPAkALMPZEI']
1216558111315480576,['sdfghjhnbvdwer1']
1212992337942417410,['eiQth15HmUVz3XC']
1243830097691308033,['6Jp2I05mCmsvWnY']
1177267525425532929,['MontroyPatricia']
1237151848718630914,['LewisTodman1']
1201268231849295872,['DebRadtke']
1186688992298881024,['Stephan99756254']
1204690061188579328,['Jessica00641532']
1200126480757465093,['LickliderQuiana']
1179527157032325120,['Christy87595978']
1182620633131339776,['Brittan73717598']
1241323019307491331,['JulioCavers11']
1200658378801811458,['momingqwe']
1189953281298239489,['UlianaXZakhar06']
1217441892364955655,['LarkinsLouanne']
1217918466730143750,['VickersKacy']
1182358230107873280,['CassieFedorenko']
1190301671353733120,['LavonnePresnell']
1208709678768766982,['Erica83915734']
1241985350030905345,['cUa16OuL3hSEpEh']
1189460972534026241,['asasc67455659']
1216627499049709569,['qq00360738']
1187078360645681152,['VanessaWeigel1']
1229737718961205248,['AmberSi62504482']
1223919061890949121,['Stephan08748356']
1185116486299508737,['FennGwendolyn']
1210755673652219904,['LyndViolet']
1208851762767187968,['Amanda98003586']
1198117533422743553,['BrentL20898629']
1227467405691060224,['ErinSyk59146438']
1247182213805940736,['Elizabe95958150']
1209104024525557770,['NicoleHertler8']
1237096941760192521,['RobbiZerring5']
1216449752650452993,['Jeff65925845']
1243082639713742849,['verpaeliting']
1203116065083068419,['Lindsey65258246']
1186846628264763392,['RainaMoody14']
1189276128793497601,['KellyLe92548804']
1220546211121262594,['hgfdfgh43638718']
1209739310456606720,['Dominiq62630335']
1226008116619304960,['Tyler95665359']
1224891509155086338,['hgfgfhgjhkh']
1217698377229467649,['jebrgoiuiox']
1209654588443377665,['CandicePettway']
1241961069993553920,['AdellPoulisse7']
1198075356114116613,['rdfvc4']
1213255464839811072,['Carolin43151944']
1216556827883687936,['uytrfdsxcg']
1172554339208110080,['AllisonDolkows1']
1232960518719184896,['Jessica81291974']
1202418562037669893,['Lauren01155546']
1220831129927847937,['GerryMaynell']
1204671582876110848,['Ryan93892979']
1181464793632260097,['chunchun5201']
1217636927769169920,['d883LBvR5oz2MSW']
1240740387993485313,['ZachariahSiem13']
1223815609273597952,['ghjok18']
1242031926829092869,['SusanBr76577148']
1238253787824836616,['AmySanc96189240']
1238213272601591808,['CleveHooley']
1216568863610982400,['Liz21004213']
1243398034685186050,['bTQo3cJr9ap8RjN']
1176893166584246275,['VallieWorthing1']
1225157705578381312,['Jennife94590485']
1197115726399713285,['DaisyNield']
1241857634417795072,['LandonMeuler10']
1223430665556787201,['6Ct30Dtp4vq4y4b']
1240267822128750592,['AnetteBrugler6']
1167878631315689472,['denise_slocum']
1241960426373394432,['FabiolaCalcar13']
1234553488052453376,['AmandaW93496802']
1218720975774048256,['Tod61226431']
1201841320458956800,['HoultonWillene']
1221613891790110721,['wnb7VezjU3ww09T']
1215460202306138112,['Amanda15542753']
1243018397442588679,['lmQ9NAWj3tL1aGC']
1228430891241951235,['Shannon29811']
1241957558031540227,['AurelioSpeas7']
1191928538175160320,['euiii16']
1211481308242661377,['llccbhuli']
1177089709048074240,['JoelleManini']
1197734706357235712,['YangHuiHuang1']
1205401011264905216,['TanyaIsaacs3']
1240307137059921920,['Maritza33881096']
1191858192998907913,['KellyBa02090044']
1238129602649829378,['anpidticent']
1193751905979092992,['crips98839487']
1198075933468422144,['iuykjhmn']
1203687309859868673,['Felicia43555623']
1216563337577684992,['ccfvgbhnjmk']
1190802597298393088,['sxnamrnj']
1182683934888550400,['BrandiAlarcon']
1204992616573464576,['huopingma']
1203183471729864704,['KanMingyun']
1199511069829586946,['Lily65494620']
1181823978446315520,['UU95649270']
1220517964455333890,['SoothillVivan']
1169433659629297664,['GaryPay76851025']
1217634001805959168,['UBqb9iISq1V2U4J']
1242028005100150785,['G1ebXNxpltVAfWw']
1175064828198707205,['SAT_sarah_70']
1239577630426271746,['hfcysgwthfj']
1230724545566236672,['ddhpDi3iS9Zg9T1']
1242332612183588864,['AlansonMelene']
1230051167587094528,['AllisonHeyward3']
1213012792740999168,['6EyJPc1WRD0ZhN9']
1211902859719008256,['LeslieM63402072']
1242011496063717376,['k7RNpt0scSW58sJ']
1184307968172380160,['p3QoKj6gOp6aYjK']
1212676024191746048,['peroitckkar']
1220242901235589120,['BeckwithNiesha']
1175799939894525953,['CRYSTAL86_wes']
1203485218394513410,['Becky27554419']
1161973848050475008,['GinaCam12822857']
1239804719435886593,['DawnMar99242482']
1220258078874050561,['MeaganHearn1']
1173493370259484672,['TracyKr72635146']
1209691732121702400,['NonaYou77287727']
1199326494964768773,['Katie43980800']
1193719827447214080,['mrncuahrja']
1243760076063727616,['LaurenW55970815']
1171803883007545344,['BrendaG22369095']
1221351989138927616,['Travis39604747']
1210843075116818433,['Victori13455809']
1243019836801691648,['HxF9DlY2ErRWbpR']
1235657377451515905,['Michele78772902']
1190422877293727746,['LudivinaWallac8']
1173560530042261504,['Rebecca76095295']
1183980341410746368,['lcnrugia']
1187055813837447172,['AliciaA92478948']
1238953113610059789,['tianvudextroch']
1236717011415101440,['Christi11168795']
1245627293285756929,['AliciaOrdonez10']
1175848155738517504,['AsivcL0gF2zkLKS']
1161973689249861633,['Lindsey10142115']
1235464032229810177,['JanelleDean11']
1214059170493632512,['szkcjdhc']
1210572732452212736,['KateWil44642938']
1189393849833017344,['8NLDEPL6LpPyT6s']
1176414353651830784,['GilbanksShin']
1244137206702379008,['AgustinPrecel13']
1199078803328438273,['Kelly58802328']
1238728539303825408,['Crystal07786684']
1221599113340489729,['Richard01819060']
1227452038524624896,['NancySm48532584']
1193737247612227586,['703wncilr']
1195539933731135488,['IleneStevens15']
1228487620826501120,['JodyJoh19796291']
1244151967712268288,['AnibalCornick14']
1206105704676896768,['Angelin65473898']
1207095088473628673,['TessieLowther']
1214056808278396928,['dsfcdc2']
1194456860914601985,['nicky_singleton']
1189962547895656450,['LatashiaHolcro1']
1226560869288431616,['ChristySpivey5']
1239737722509520901,['liuixiush']
1189318364390400001,['JenKunzweiler']
1126857785159835649,['vladesh4']
1187203611622662144,['UjZRLXm90UZKOzq']
1189456900502343680,['asasc83914819']
1186103031592558592,['CurleLeonarda']
1216767880131436545,['fawell_gemma']
1203664022861684736,['Amber63605915']
1233810329412435969,['OsvaldoWeissbe1']
1185261295819481094,['EmiliiaFedoto20']
1171838172109647874,['KevinSm44498483']
1197388483699990529,['Rock11861548']
1229780573385674752,['TammyAl83119961']
1179951719410814978,['YmgFj']
1189216763034165254,['DorleyLori']
1183692883645403136,['StaceyB81484945']
1213414757358682113,['Vicki70233412']
1186123026527641603,['GraberWynell']
1200630463968108546,['xXOqGawHKuRXZ84']
1227427901924003840,['AliciaJ92506947']
1190405080861880321,['ElvendorfMeggan']
1190056378221649920,['RobinWolski']
1216555364541333504,['asdfghjhg13']
1195187614459908098,['nocareit1']
1214026129138274304,['xeriutpaix']
1205033259932848128,['hasakiloyo']
1201842467903098881,['BulteCarmella']
1216566883677159425,['jqEoT8DoP3z6Ccx']
1211902780429852673,['AmyCamp69469430']
1221657904543084546,['LoriPow76756485']
1190802029624446976,['fcnarmgaer']
1229270178644426752,['Michell17309949']
1215809955309260800,['NewhamHarmony']
1207331328129146880,['Jennife37874346']
1194507346111860737,['LakishaBalleng1']
1191521241271652352,['ncrugakeae']
1210306293627408384,['CindyWi33782895']
1216851062168178689,['IuliaWZakharo52']
1208870560807227393,['Jeff01306778']
1213682373658726402,['QuvOJRpIvF5l2Iq']
1231466930533306368,['uPjGXj9beCKYqpE']
1240270086356627457,['AntoniaWoodand2']
1190800363466698752,['JanyceMunson']
1180334804950142976,['fhfh520']
1221631142110973952,['kjgikju']
1183044631040348161,['Natalie46351260']
1174383649040609280,['Jennife26230777']
1218030600906407936,['ghjok16']
1216850819770933249,['Vikabobrova17']
1208271482431762432,['RedWigd']
1205069259380006913,['Angel79451527']
1200297661884071936,['qinqi17547402']
1216850902939840517,['nadezhdavinog21']
1184646602100633600,['hreiruta']
1198732568771932160,['RussellPetting1']
1199944331706032128,['qq04937439']
1243018445903376384,['YxXF7OJ5qjvQuk5']
1193732270965886977,['sanfreeco']
1218666811358617605,['KasandraLower']
1187311833541152768,['SamathaBoatrig1']
1185759815739437057,['ob4FsDa7H55mOxV']
1167959536747110402,['TammyTh72896650']
1217997212946272256,['C0XxufEV7NztXTJ']
1216564791256350720,['tyhujikol2']
1210837689571766274,['MariaCl07137557']
1230058666822422528,['AngelJo93657304']
1218546022030376961,['ChastityClose6']
1247540739522756613,['Alexand81828392']
1224873525934116864,['Yolanda00554888']
1189011194486460416,['ascasc89359946']
1184675048608501760,['zGzd2aJzqxesYb5']
1207095994934018048,['DewhirstDarlene']
1179248229290000384,['MonicaB62079278']
1214059791699415040,['ywehdskj']
1237205148465676288,['NormaGo47927850']
1178289748240150530,['KaraWag48423327']
1238725153305100289,['Jessica89137293']
1240281982938091520,['MaryOstby1']
1197759723547705346,['PhoenixDorothy4']
1191810503695380480,['GeorgeannRuple']
1186426538679570434,['Sara43743641']
1199337927093841921,['Isabell92571192']
1217892213776056320,['Patrici86621730']
1193788822019923968,['TVereshchagina']
1220618840624680960,['Valerie46175030']
1210388181217992706,['ds_dvc']
1242982253044461569,['A4qE07OxcodHKJt']
1205467391314059265,['Ryan37736922']
1167063993762160641,['AmyMars79310219']
1238924355679277060,['UJz27oNuQghMSNx']
1238715243456368640,['JenniferSzobod1']
1212291539176550401,['JessicaServid13']
1198821262098882560,['DevinRangdale']
1178502418146963457,['KellySm65801968']
1190682384330608641,['KrystenMcmorran']
1176368080005619712,['LisetteSchweig1']
1223073982498234368,['Michell79944647']
1239490647297409024,['Veronic98232169']
